unique_id,ds,y,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
ECC|30843E_Medline Industries Inc,2023/10/1,800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|30843E_Medline Industries Inc,2023/11/1,2300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|30843E_Medline Industries Inc,2023/12/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|30843E_Medline Industries Inc,2024/1/1,1500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|30843E_Medline Industries Inc,2024/2/1,1700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|30843E_Medline Industries Inc,2024/3/1,2200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|30843E_Medline Industries Inc,2024/4/1,1800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1326
ECC|30843E_Medline Industries Inc,2024/5/1,1600,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Medline Industries Inc,1325
ECC|30843E_Owens & Minor Inc,2019/2/1,1200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2019/3/1,1500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2019/4/1,1400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2019/5/1,1400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2019/6/1,2500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2019/7/1,2200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2019/8/1,1500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2019/9/1,300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2019/10/1,1200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2019/11/1,800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2019/12/1,1500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2020/1/1,1700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2020/2/1,2400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/3/1,200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2020/4/1,2900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/5/1,700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/6/1,1700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/7/1,2300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2020/8/1,1600,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/9/1,2400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/10/1,2100,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2020/11/1,1400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2020/12/1,3000,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2021/1/1,2300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2021/2/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2021/3/1,2600,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2021/4/1,1900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2021/5/1,1300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2021/6/1,1000,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2021/7/1,1300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2021/8/1,1000,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2021/9/1,2700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2021/10/1,1600,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2021/11/1,1200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2021/12/1,1200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/1/1,1300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2022/2/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/3/1,1700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/4/1,1300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/5/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/6/1,1600,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/7/1,1000,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/8/1,700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2022/9/1,800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/10/1,800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2022/11/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2022/12/1,700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/1/1,1400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/2/1,800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/3/1,1400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/4/1,1100,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/5/1,700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2023/6/1,800,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2023/7/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/8/1,1700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/9/1,1300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2023/10/1,900,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/11/1,700,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2023/12/1,1500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2024/1/1,1200,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30843E_Owens & Minor Inc,2024/2/1,2000,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1327
ECC|30843E_Owens & Minor Inc,2024/3/1,1500,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2024/4/1,400,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1326
ECC|30843E_Owens & Minor Inc,2024/5/1,300,ECC,30843E,ECC|30843E,IV Pump Delivery,Alaris Medley PCA,Extension (PCA/SYP),Owens & Minor Inc,1325
ECC|30916-07_All Other,2019/2/1,3000,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/3/1,2100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/4/1,1800,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/5/1,1800,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/6/1,2100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/7/1,2000,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/8/1,3000,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/9/1,2000,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/10/1,2000,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/11/1,1400,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2019/12/1,2900,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2020/1/1,3400,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2020/2/1,200,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/3/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/4/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/5/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/6/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/7/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/8/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/9/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/10/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/11/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2020/12/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/1/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/2/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/3/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/4/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/5/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/6/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/7/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/8/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1327
ECC|30916-07_All Other,2021/9/1,100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2021/10/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2021/11/1,100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2021/12/1,300,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/1/1,600,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/2/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/3/1,300,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/4/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/5/1,100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/6/1,100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/7/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/8/1,300,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/9/1,400,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/10/1,0,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|30916-07_All Other,2022/11/1,100,ECC,30916-07,ECC|30916-07,IV Pump Delivery,Alaris Medley SYP,Pressure Sense Disc,All Other,1325
ECC|C24101E_All Other,2019/2/1,2020,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/3/1,3260,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1326
ECC|C24101E_All Other,2019/4/1,2340,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/5/1,1640,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1326
ECC|C24101E_All Other,2019/6/1,4640,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/7/1,640,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/8/1,0,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/9/1,960,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/10/1,1440,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2019/11/1,5240,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1327
ECC|C24101E_All Other,2019/12/1,2280,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/1/1,1200,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/2/1,220,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/3/1,1500,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/4/1,5940,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/5/1,3020,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1327
ECC|C24101E_All Other,2020/6/1,3080,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/7/1,2020,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/8/1,1160,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/9/1,2360,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/10/1,1400,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/11/1,1340,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2020/12/1,2760,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/1/1,2500,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/2/1,2180,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/3/1,2780,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/4/1,1320,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/5/1,2800,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/6/1,1800,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/7/1,4060,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/8/1,1720,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/9/1,2040,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/10/1,2240,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/11/1,3120,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2021/12/1,2800,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/1/1,3120,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/2/1,2280,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/3/1,2640,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/4/1,2160,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/5/1,2040,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/6/1,2620,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/7/1,2580,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/8/1,3540,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/9/1,4100,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/10/1,2980,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/11/1,2000,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2022/12/1,2840,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2023/1/1,4420,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2023/2/1,2240,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
ECC|C24101E_All Other,2023/3/1,2360,ECC,C24101E,ECC|C24101E,IV Pump Delivery,Alaris Medley LVP,Filters,All Other,1325
