feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
2018-12-01,f621585df244e9596dc70a39b579efb1,33e75ff09dd601bbe69f351039152189,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,14.57
2016-01-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.116
2016-02-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.78
2016-03-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,13.045000000000002
2016-04-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.292000000000001
2016-05-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,14.848
2016-06-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,9.207
2016-07-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.089
2016-08-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,12.189
2016-09-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.420000000000001
2016-10-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,11.054
2016-11-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.388000000000001
2016-12-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.742
2017-02-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.774
2017-03-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,11.804000000000002
2017-04-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.54
2017-05-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.367999999999999
2017-06-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,42.931
2017-07-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.633
2017-08-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,17.423
2017-09-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.780000000000001
2017-10-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.13
2017-11-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.016
2017-12-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.586
2018-01-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.097
2018-02-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.236
2018-03-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.596
2018-04-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,12.132
2018-05-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,10.601
2018-06-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.175000000000001
2018-07-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.489
2018-08-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.353
2018-09-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,81.345
2018-10-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.7249999999999999
2018-11-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,12.54
2018-12-01,f621585df244e9596dc70a39b579efb1,37693cfc748049e45d87b8c7d8b9aacd,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.418
2016-01-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.365
2016-02-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.22
2016-03-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,24.004
2016-04-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,12.278000000000002
2016-05-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,17.589
2016-06-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.515
2016-07-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.255
2016-08-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.192
2016-09-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,17.485000000000003
2016-10-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,10.947
2016-11-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,11.759
2016-12-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.301
2017-01-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.963
2017-02-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.173
2017-03-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,13.813
2017-04-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,9.789
2017-05-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,10.465
2017-06-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.061000000000001
2017-07-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.501
2017-08-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.759
2017-09-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.357999999999999
2017-10-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,10.834
2017-11-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.165
2017-12-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.595
2018-01-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.812
2018-02-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.316
2018-03-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.711
2018-04-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,29.056
2018-05-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,10.479
2018-06-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.483
2018-07-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,2.65
2018-08-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.0580000000000003
2018-09-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,10.194
2018-10-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.392
2018-11-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.386
2018-12-01,f621585df244e9596dc70a39b579efb1,6f4922f45568161a8cdf4ad2299f6d23,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.72
2016-01-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.992999999999999
2016-02-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.092
2016-03-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.885999999999999
2016-04-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.048
2016-05-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,15.252999999999998
2016-06-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.025
2016-07-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.662
2016-08-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.391000000000001
2016-09-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.206
2016-10-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.187000000000001
2016-11-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.846
2016-12-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.55
2017-01-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.739
2017-02-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.965
2017-03-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.152
2017-04-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,9.428
2017-05-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,13.739000000000004
2017-06-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,9.291999999999998
2017-07-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.907
2017-08-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.2780000000000005
2017-09-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.639
2017-10-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.885
2017-11-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,5.248
2017-12-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.104
2018-01-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,3.1699999999999995
2018-02-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,0.6599999999999999
2018-03-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.488000000000001
2018-04-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,206.792
2018-05-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,108.26699999999998
2018-06-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,4.189
2018-07-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.025
2018-08-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.28
2018-09-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,7.68
2018-10-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,8.123
2018-11-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.805000000000001
2018-12-01,f621585df244e9596dc70a39b579efb1,9bf31c7ff062936a96d3c8bd1f8f2ff3,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,6.402999999999999
2016-01-01,f621585df244e9596dc70a39b579efb1,c74d97b01eae257e44aa9d5bade97baf,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,28.893
2016-02-01,f621585df244e9596dc70a39b579efb1,c74d97b01eae257e44aa9d5bade97baf,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,21.367
2016-03-01,f621585df244e9596dc70a39b579efb1,c74d97b01eae257e44aa9d5bade97baf,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,19.011000000000003
2016-04-01,f621585df244e9596dc70a39b579efb1,c74d97b01eae257e44aa9d5bade97baf,e0b6a143ffa58a10dad204db33440d1c,7fc56270e7a70fa81a5935b72eacbe29,6e5a24d315dfd580a31d1ce3c36dc709,1.853
